rider_id,vehicle_type,zone,join_date,rating
22098,มอเตอร์ไซค์,สวนหลวง,2023-06-08,4.31
22099,มอเตอร์ไซค์,บางกะปิ,2024-01-12,4.72
22100,มอเตอร์ไซค์,จตุจักร,2022-08-08,4.21
22101,มอเตอร์ไซค์,บางกะปิ,2023-04-16,4.66
22102,มอเตอร์ไซค์,วัฒนา,2023-04-23,3.81
22103,มอเตอร์ไซค์,วัฒนา,2023-02-05,5.0
22104,มอเตอร์ไซค์,จตุจักร,2024-03-14,4.25
22105,มอเตอร์ไซค์,ดินแดง,2022-07-07,4.65
22106,มอเตอร์ไซค์,สาทร,2022-12-08,4.11
22107,มอเตอร์ไซค์,วัฒนา,2024-04-14,4.13
22108,มอเตอร์ไซค์,จตุจักร,2022-08-20,4.31
22109,รถยนต์,จตุจักร,2022-10-05,4.78
22110,มอเตอร์ไซค์,สวนหลวง,2024-03-20,4.48
22111,มอเตอร์ไซค์,คลองเตย,2022-06-04,4.61
22112,มอเตอร์ไซค์,บางรัก,2023-09-25,3.99
22113,มอเตอร์ไซค์,บางนา,2023-09-22,4.43
22114,มอเตอร์ไซค์,บางนา,2023-08-11,4.17
22115,มอเตอร์ไซค์,สวนหลวง,2022-11-14,4.3
22116,มอเตอร์ไซค์,คลองเตย,2023-10-19,4.42
22117,มอเตอร์ไซค์,จตุจักร,2024-04-10,4.1
22118,มอเตอร์ไซค์,ห้วยขวาง,2022-12-28,4.34
22119,มอเตอร์ไซค์,ห้วยขวาง,2022-05-30,3.85
22120,มอเตอร์ไซค์,บางนา,2023-04-09,4.65
22121,มอเตอร์ไซค์,วัฒนา,2023-08-01,4.08
22122,มอเตอร์ไซค์,ห้วยขวาง,2024-04-13,4.59
22123,มอเตอร์ไซค์,ลาดพร้าว,2022-07-23,4.55
22124,มอเตอร์ไซค์,วัฒนา,2023-02-23,4.35
22125,มอเตอร์ไซค์,ดินแดง,2024-02-18,3.71
22126,มอเตอร์ไซค์,พญาไท,2022-08-04,4.53
22127,มอเตอร์ไซค์,จตุจักร,2023-02-08,4.07
22128,มอเตอร์ไซค์,บางรัก,2023-11-01,4.47
22129,มอเตอร์ไซค์,บางนา,2023-12-01,4.7
22130,มอเตอร์ไซค์,ลาดพร้าว,2024-03-02,5.0
22131,มอเตอร์ไซค์,วัฒนา,2024-06-17,3.66
22132,มอเตอร์ไซค์,จตุจักร,2023-04-09,5.0
22133,มอเตอร์ไซค์,จตุจักร,2022-09-15,3.8
22134,มอเตอร์ไซค์,วัฒนา,2023-06-03,3.63
22135,มอเตอร์ไซค์,บางนา,2024-03-28,4.31
22136,มอเตอร์ไซค์,ห้วยขวาง,2023-08-16,4.3
22137,จักรยาน,คลองเตย,2023-03-02,4.41
22138,มอเตอร์ไซค์,สวนหลวง,2023-08-07,4.37
22139,จักรยาน,ดินแดง,2023-01-31,4.53
22140,มอเตอร์ไซค์,พญาไท,2023-12-21,4.62
22141,มอเตอร์ไซค์,สาทร,2022-10-21,3.11
22142,มอเตอร์ไซค์,พญาไท,2023-03-28,3.98
22143,มอเตอร์ไซค์,วัฒนา,2022-11-21,3.92
22144,มอเตอร์ไซค์,คลองเตย,2024-07-11,4.43
22145,มอเตอร์ไซค์,ห้วยขวาง,2024-02-19,4.02
22146,รถยนต์,จตุจักร,2023-06-24,4.69
22147,มอเตอร์ไซค์,ห้วยขวาง,2023-07-07,4.23
22148,มอเตอร์ไซค์,พญาไท,2023-02-16,4.42
22149,มอเตอร์ไซค์,บางนา,2023-07-02,4.89
22150,จักรยาน,ลาดพร้าว,2023-02-23,4.48
22151,มอเตอร์ไซค์,วัฒนา,2024-05-11,3.96
22152,มอเตอร์ไซค์,สาทร,2023-07-21,3.88
22153,มอเตอร์ไซค์,จตุจักร,2022-12-15,4.07
22154,มอเตอร์ไซค์,บางรัก,2024-04-25,4.25
22155,มอเตอร์ไซค์,สวนหลวง,2022-12-11,5.0
22156,มอเตอร์ไซค์,คลองเตย,2022-10-29,3.85
22157,มอเตอร์ไซค์,จตุจักร,2024-04-25,4.55
22158,มอเตอร์ไซค์,พญาไท,2024-07-08,4.55
22159,มอเตอร์ไซค์,พญาไท,2023-10-09,4.84
22160,มอเตอร์ไซค์,บางกะปิ,2023-02-09,4.99
22161,จักรยาน,บางนา,2023-10-07,4.09
22162,มอเตอร์ไซค์,วัฒนา,2023-07-10,4.91
22163,มอเตอร์ไซค์,บางรัก,2022-09-25,3.74
22164,มอเตอร์ไซค์,บางกะปิ,2022-11-06,3.6
22165,มอเตอร์ไซค์,ลาดพร้าว,2023-09-23,4.37
22166,จักรยาน,สวนหลวง,2024-07-01,4.36
22167,มอเตอร์ไซค์,บางนา,2022-08-23,4.09
22168,มอเตอร์ไซค์,พญาไท,2022-11-29,4.37
22169,มอเตอร์ไซค์,ลาดพร้าว,2024-07-19,4.12
22170,มอเตอร์ไซค์,บางรัก,2023-10-11,3.55
22171,มอเตอร์ไซค์,บางนา,2023-05-09,4.25
22172,มอเตอร์ไซค์,ลาดพร้าว,2023-09-25,3.68
22173,มอเตอร์ไซค์,วัฒนา,2024-03-03,4.2
22174,มอเตอร์ไซค์,พญาไท,2024-04-25,4.08
22175,มอเตอร์ไซค์,ลาดพร้าว,2022-07-28,3.46
22176,มอเตอร์ไซค์,วัฒนา,2024-02-11,4.28
22177,มอเตอร์ไซค์,บางกะปิ,2023-12-13,4.45
22178,มอเตอร์ไซค์,สาทร,2023-03-11,4.47
22179,มอเตอร์ไซค์,ลาดพร้าว,2024-01-25,4.36
22180,มอเตอร์ไซค์,ห้วยขวาง,2024-05-20,4.6
22181,มอเตอร์ไซค์,พญาไท,2022-10-13,4.58
22182,มอเตอร์ไซค์,ดินแดง,2022-08-17,4.61
22183,มอเตอร์ไซค์,ลาดพร้าว,2022-12-18,4.23
22184,มอเตอร์ไซค์,บางกะปิ,2024-07-27,4.03
22185,มอเตอร์ไซค์,ลาดพร้าว,2023-06-10,3.97
22186,จักรยาน,วัฒนา,2022-06-04,4.25
22187,มอเตอร์ไซค์,สวนหลวง,2023-11-29,4.32
22188,มอเตอร์ไซค์,สาทร,2024-04-08,4.12
22189,มอเตอร์ไซค์,ห้วยขวาง,2023-04-19,4.27
22190,มอเตอร์ไซค์,สาทร,2023-12-20,5.0
22191,มอเตอร์ไซค์,ลาดพร้าว,2022-12-09,4.11
22192,มอเตอร์ไซค์,บางนา,2024-04-30,4.49
22193,มอเตอร์ไซค์,คลองเตย,2023-12-11,5.0
22194,มอเตอร์ไซค์,จตุจักร,2023-01-12,4.4
22195,มอเตอร์ไซค์,พญาไท,2022-10-03,4.33
22196,มอเตอร์ไซค์,วัฒนา,2022-11-16,3.42
22197,มอเตอร์ไซค์,ลาดพร้าว,2024-04-20,4.11
22198,มอเตอร์ไซค์,ห้วยขวาง,2023-12-27,4.07
22199,จักรยาน,วัฒนา,2024-03-08,4.21
22200,รถยนต์,สวนหลวง,2024-04-12,4.67
22201,มอเตอร์ไซค์,พญาไท,2023-09-14,3.92
22202,มอเตอร์ไซค์,คลองเตย,2023-08-04,4.37
22203,มอเตอร์ไซค์,ดินแดง,2023-11-07,4.31
22204,มอเตอร์ไซค์,ห้วยขวาง,2022-11-03,4.0
22205,จักรยาน,จตุจักร,2024-03-09,4.38
22206,มอเตอร์ไซค์,บางนา,2023-05-28,4.51
22207,มอเตอร์ไซค์,คลองเตย,2024-01-06,4.62
22208,มอเตอร์ไซค์,บางกะปิ,2023-01-13,4.7
22209,มอเตอร์ไซค์,ห้วยขวาง,2023-07-28,4.72
22210,มอเตอร์ไซค์,บางกะปิ,2023-05-23,4.03
22211,มอเตอร์ไซค์,ลาดพร้าว,2024-02-14,5.0
22212,มอเตอร์ไซค์,คลองเตย,2024-03-23,4.55
22213,มอเตอร์ไซค์,สาทร,2023-11-04,3.42
22214,มอเตอร์ไซค์,ลาดพร้าว,2023-10-13,4.51
22215,มอเตอร์ไซค์,บางนา,2022-12-17,4.66
22216,มอเตอร์ไซค์,จตุจักร,2024-03-07,4.46
22217,มอเตอร์ไซค์,ห้วยขวาง,2024-05-26,4.67
22218,มอเตอร์ไซค์,บางนา,2023-09-09,3.84
22219,มอเตอร์ไซค์,สาทร,2022-09-27,4.32
22220,มอเตอร์ไซค์,วัฒนา,2022-09-03,4.35
22221,มอเตอร์ไซค์,บางกะปิ,2023-01-08,5.0
22222,มอเตอร์ไซค์,ห้วยขวาง,2022-07-13,4.81
22223,มอเตอร์ไซค์,สาทร,2024-03-31,4.48
22224,มอเตอร์ไซค์,ลาดพร้าว,2023-03-07,3.25
22225,มอเตอร์ไซค์,สาทร,2023-03-28,4.62
22226,มอเตอร์ไซค์,บางกะปิ,2023-09-07,4.49
22227,มอเตอร์ไซค์,สวนหลวง,2023-09-01,4.29
22228,มอเตอร์ไซค์,สาทร,2024-03-30,4.56
22229,มอเตอร์ไซค์,สาทร,2023-06-15,4.98
22230,มอเตอร์ไซค์,บางนา,2022-10-17,4.06
22231,มอเตอร์ไซค์,ห้วยขวาง,2023-03-04,4.41
22232,มอเตอร์ไซค์,บางรัก,2023-06-18,3.74
22233,มอเตอร์ไซค์,สาทร,2023-06-17,4.39
22234,มอเตอร์ไซค์,บางนา,2023-03-03,4.19
22235,มอเตอร์ไซค์,ลาดพร้าว,2023-09-13,4.31
22236,มอเตอร์ไซค์,คลองเตย,2022-11-20,4.08
22237,มอเตอร์ไซค์,บางนา,2023-12-27,4.53
22238,มอเตอร์ไซค์,จตุจักร,2022-11-14,3.43
22239,มอเตอร์ไซค์,บางรัก,2023-06-16,3.88
22240,มอเตอร์ไซค์,ลาดพร้าว,2022-12-20,4.18
22241,มอเตอร์ไซค์,ดินแดง,2023-10-21,4.26
22242,มอเตอร์ไซค์,สาทร,2023-08-02,4.95
22243,มอเตอร์ไซค์,บางนา,2024-07-01,4.36
22244,รถยนต์,บางกะปิ,2023-01-02,4.17
22245,จักรยาน,สาทร,2023-04-01,4.04
22246,มอเตอร์ไซค์,คลองเตย,2023-04-09,4.83
22247,มอเตอร์ไซค์,สวนหลวง,2023-12-22,3.47
22248,จักรยาน,วัฒนา,2022-07-17,5.0
22249,มอเตอร์ไซค์,ลาดพร้าว,2023-08-21,4.74
22250,มอเตอร์ไซค์,วัฒนา,2023-02-16,4.49
22251,มอเตอร์ไซค์,ห้วยขวาง,2022-07-13,4.06
22252,จักรยาน,วัฒนา,2022-05-26,4.83
22253,มอเตอร์ไซค์,บางนา,2023-11-15,4.02
22254,มอเตอร์ไซค์,บางรัก,2023-05-11,4.23
22255,จักรยาน,คลองเตย,2023-05-19,4.02
22256,รถยนต์,วัฒนา,2022-06-01,4.43
22257,มอเตอร์ไซค์,ดินแดง,2024-06-09,3.85
22258,จักรยาน,บางรัก,2023-02-18,4.57
22259,มอเตอร์ไซค์,ลาดพร้าว,2023-12-23,3.65
22260,จักรยาน,บางนา,2022-12-05,4.61
22261,มอเตอร์ไซค์,จตุจักร,2022-08-25,3.62
22262,มอเตอร์ไซค์,สาทร,2023-11-15,4.19
22263,มอเตอร์ไซค์,วัฒนา,2023-05-03,4.14
22264,จักรยาน,ดินแดง,2022-08-31,4.26
22265,มอเตอร์ไซค์,สาทร,2022-12-11,4.89
22266,มอเตอร์ไซค์,สวนหลวง,2023-06-13,4.26
22267,มอเตอร์ไซค์,บางรัก,2024-06-26,5.0
22268,มอเตอร์ไซค์,จตุจักร,2023-03-09,4.65
22269,มอเตอร์ไซค์,วัฒนา,2024-05-21,3.81
22270,มอเตอร์ไซค์,ลาดพร้าว,2024-01-13,3.97
22271,มอเตอร์ไซค์,ดินแดง,2023-10-22,4.93
22272,มอเตอร์ไซค์,จตุจักร,2024-05-15,5.0
22273,มอเตอร์ไซค์,บางกะปิ,2022-12-31,4.97
22274,มอเตอร์ไซค์,บางนา,2022-08-10,4.2
22275,มอเตอร์ไซค์,ห้วยขวาง,2024-07-15,3.58
22276,มอเตอร์ไซค์,ลาดพร้าว,2023-06-09,3.83
22277,มอเตอร์ไซค์,คลองเตย,2023-01-08,3.98
22278,มอเตอร์ไซค์,บางรัก,2024-04-17,4.58
22279,มอเตอร์ไซค์,ลาดพร้าว,2023-06-11,4.37
22280,มอเตอร์ไซค์,พญาไท,2023-06-16,4.12
22281,จักรยาน,คลองเตย,2022-08-30,4.33
22282,มอเตอร์ไซค์,ดินแดง,2024-04-16,4.09
22283,จักรยาน,คลองเตย,2024-01-23,4.44
22284,จักรยาน,จตุจักร,2023-01-26,5.0
22285,มอเตอร์ไซค์,บางรัก,2023-02-27,4.5
22286,มอเตอร์ไซค์,วัฒนา,2023-06-07,4.58
22287,มอเตอร์ไซค์,คลองเตย,2024-01-07,4.19
22288,มอเตอร์ไซค์,สวนหลวง,2023-04-12,4.27
