order_id,customer_id,zone,cuisine,order_time,delivered_time,distance_km,prep_min,subtotal,discount,delivery_fee,payment_type,weather,rating
918132,58425,สันกำแพง,ตามสั่ง,2025-06-16 19:18:00,2025-06-16 19:39:00,2.63,12.2,฿52,0,23,เงินสด,ฝนตก,5
918783,50074,สันกำแพง ,ข้าวซอย,2025-04-23 12:58:00,2025-04-23 13:23:36,7.84,10.0,฿175,0,40,APP,ปกติ,4
900663,50167,ช้างคลาน,ตามสั่ง,02 May 2025 18:42,2025-05-02 19:04:42,2.25,15.3,฿35,0,24,โอนผ่านแอป,ปกติ,5
915810,54656, นิมมาน,ญี่ปุ่น,21 Apr 2025 12:17,2025-04-21 12:41:00,5.35,12.4,฿314,0,31,โอนผ่านแอป,ปกติ,5
914798,61711,แม่ริม,ญี่ปุ่น,2025-06-21 20:34:00,2025-06-21 20:49:30,2.16,14.4,฿74,0,29,โอนผ่านแอป,ปกติ,5
906729,51727,นิมมาน,ของหวาน,19 May 2025 20:31,2025-05-19 20:46:18,7.33,4.2,฿66,5,36,เงินสด,ปกติ,5
912973,58010,ช้างคลาน,ญี่ปุ่น,21 Apr 2025 12:42,2025-04-21 13:07:06,9.34,5.9,฿253,0,43,บัตรเครดิต,ปกติ,5
920283,51160,แม่ริม,ปิ้งย่าง,2025-06-08 12:51:00,2025-06-08 13:15:48,6.17,11.4,฿189,0,35,CASH,ปกติ,5
914728,52507,แม่ริม,กาแฟ,01 Jun 2025 12:24,2025-06-01 12:50:12,6.86,7.8,฿102,12,30,บัตรเครดิต,ปกติ,4
923527,55406,แม่ริม ,ตามสั่ง,14 Apr 2025 20:27,2025-04-14 20:51:42,11.35,10.9,฿134,0,54,บัตรเครดิต,ปกติ,5
901550,61547,สันทราย,ข้าวซอย,2025-06-16 10:48:00,2025-06-16 11:06:48,3.95,14.2,฿35,0,31,บัตรเครดิต,ปกติ,5
914228,58946,ช้างคลาน,ของหวาน,25/06/2025 19:37,2025-06-25 19:52:54,4.64,10.5,฿151,0,32,โอนผ่านแอป,ปกติ,5
902040,52605,ช้างคลาน,ข้าวซอย,2025-05-03 18:38:00,2025-05-03 18:54:48,2.25,7.5,฿81,5,26,โอนผ่านแอป,ปกติ,5
905072,54487,นิมมาน,ญี่ปุ่น,03/04/2025 11:20,2025-04-03 11:54:12,3.4,16.6,฿108,0,27,โอนผ่านแอป,ฝนตก,4
900809,57508,นิมมาน,ปิ้งย่าง,17 Jun 2025 20:46,2025-06-17 21:00:30,5.89,8.8,฿396,0,36,เงินสด,ปกติ,5
922409,52708,หางดง,ตามสั่ง,07/04/2025 17:18,2025-04-07 17:29:06,2.08,7.8,฿61,0,18,โอนผ่านแอป,ปกติ,5
916469,50443,นิมมาน,ญี่ปุ่น,25 Jun 2025 10:45,2025-06-25 11:00:42,3.39,10.3,฿361,0,28,APP,ปกติ,5
906291,59244,หางดง,กาแฟ,02 May 2025 12:20,2025-05-02 12:52:30,9.27,18.6,฿178,0,44,บัตรเครดิต,ปกติ,4
907299,55456,ช้างคลาน,ตามสั่ง,2025-04-25 09:12:00,2025-04-25 09:26:18,1.46,10.0,฿44,6,25,โอนผ่านแอป,ปกติ,5
908771,51009,นิมมาน,ของหวาน,18/05/2025 12:10,2025-05-18 12:36:54,4.99,15.4,฿133,0,34,บัตรเครดิต,ปกติ,5
901642,50227,ช้างคลาน,ตามสั่ง,18 Apr 2025 17:11,2025-04-18 17:24:06,0.69,15.8,฿67,0,16,โอนผ่านแอป,ปกติ,5
917005,53250,หางดง,ตามสั่ง,13/06/2025 10:50,2025-06-13 11:10:18,1.92,21.2,฿152,0,27,,ปกติ,5
919508,53885,สันทราย,ของหวาน,29 May 2025 08:35,2025-05-29 08:54:00,5.57,16.1,฿35,0,35,เงินสด,ปกติ,5
905406,58149,ช้างคลาน,กาแฟ,2025-06-01 12:03:00,2025-06-01 12:27:48,,14.9,฿76,0,26,เงินสด,ปกติ,5
913814,57633,นิมมาน,ปิ้งย่าง,08/06/2025 13:48,2025-06-08 14:17:18,,12.9,฿206,33,46,บัตรเครดิต,ฝนตก,5
905971,54260,นิมมาน,ของหวาน,25/05/2025 18:12,2025-05-25 18:43:24,2.31,14.2,฿158,10,21,โอนผ่านแอป,ฝนตก,3
918931,60249,ช้างคลาน,ปิ้งย่าง,15/04/2025 12:12,2025-04-15 12:34:36,5.0,9.8,฿103,20,27,วอลเล็ต,ปกติ,5
920837,58639,นิมมาน,ของหวาน,2025-04-12 11:28:00,2025-04-12 11:53:00,1.74,16.6,฿55,7,25,บัตรเครดิต,ปกติ,5
905049,53825, ช้างคลาน,ของหวาน,01 May 2025 17:41,2025-05-01 17:55:24,4.77,10.0,฿100,8,33,โอนผ่านแอป,ปกติ,5
918140,56978,นิมมาน,ปิ้งย่าง,28 Jun 2025 19:48,2025-06-28 20:05:12,5.57,11.7,฿75,0,33,บัตรเครดิต,ปกติ,5
914151,58260,ช้างคลาน,ข้าวซอย,08/04/2025 18:46,2025-04-08 19:09:24,5.23,6.2,฿133,24,34,วอลเล็ต,ปกติ,5
922757,57131,ช้างคลาน,กาแฟ,2025-05-30 11:22:00,2025-05-30 11:48:24,3.85,14.9,฿124,0,24,วอลเล็ต,ปกติ,4
907266,56501,แม่ริม,ตามสั่ง,2025-05-25 21:25:00,2025-05-25 22:01:54,,8.3,฿62,4,64,เงินสด,ฝนตก,4
909524,55619,ช้างคลาน,ตามสั่ง,22 Apr 2025 18:15,2025-04-22 18:46:42,1.73,15.5,฿38,0,21,บัตรเครดิต,ฝนตก,3
914066,55856,สันกำแพง,กาแฟ,19/05/2025 12:24,2025-05-19 13:18:42,30.68,15.9,฿62,0,113,โอนผ่านแอป,ปกติ,2
900586,61971,หางดง,ของหวาน,14/04/2025 13:48,2025-04-14 14:04:24,3.62,11.1,฿35,0,33,บัตรเครดิต,ปกติ,5
916556,51821,หางดง,ตามสั่ง,20/06/2025 09:57,2025-06-20 10:15:36,8.32,6.7,฿42,0,44,โอนผ่านแอป,ปกติ,5
914440,50893,ช้างคลาน,กาแฟ,12/05/2025 13:58,2025-05-12 14:16:18,4.72,18.1,฿105,0,29,เงินสด,ปกติ,5
908837,51316,สันทราย,ญี่ปุ่น,29 Apr 2025 08:43,2025-04-29 09:10:30,8.49,4.5,฿357,0,45,เงินสด,ฝนตก,4
906872,54032,แม่ริม,ญี่ปุ่น,2025-04-01 20:32:00,2025-04-01 20:50:42,4.16,15.7,฿190,29,32,โอนผ่านแอป,ปกติ,5
905089,52422,สันทราย,กาแฟ,30/06/2025 10:49,2025-06-30 11:01:30,1.0,10.7,฿51,0,16,บัตรเครดิต,ปกติ,5
910055,60180,สันกำแพง,กาแฟ,01 Apr 2025 11:37,2025-04-01 12:15:42,12.48,7.0,฿117,0,62,CASH,ฝนตก,1
919815,52693,นิมมาน,ญี่ปุ่น,07/04/2025 12:16,2025-04-07 12:37:54,3.03,8.8,฿259,0,24,โอนผ่านแอป,ปกติ,4
917788,56209,นิมมาน,ญี่ปุ่น,07 Apr 2025 17:52,2025-04-07 18:07:54,3.47,12.9,฿54,0,21,โอนผ่านแอป,ปกติ,5
908444,57858,หางดง,ญี่ปุ่น,02/04/2025 09:02,2025-04-02 09:17:48,4.0,12.6,฿81,0,37,โอนผ่านแอป,ปกติ,5
909078,61449,สันทราย,ข้าวซอย,06/06/2025 18:08,2025-06-06 18:30:12,3.17,9.3,฿278,28,26,เงินสด,ปกติ,5
922217,55941,หางดง,กาแฟ,01 Jun 2025 11:05,2025-06-01 11:22:48,0.5,7.8,฿190,0,17,โอนผ่านแอป,ปกติ,5
912985,51978,ช้างคลาน,ตามสั่ง,01/04/2025 19:28,2025-04-01 19:39:24,1.53,13.3,฿102,0,23,โอนผ่านแอป,ปกติ,5
910318,50755,ช้างคลาน,ตามสั่ง,2025-06-10 20:17:00,2025-06-10 20:31:18,3.82,10.1,฿127,0,28,โอนผ่านแอป,ปกติ,5
922359,58758,นิมมาน,กาแฟ,13/06/2025 12:33,2025-06-13 12:57:00,4.5,10.8,฿37,0,26,โอนผ่านแอป,ปกติ,5
903440,59460, สันกำแพง,กาแฟ,03/06/2025 20:29,2025-06-03 20:50:36,,12.9,฿45,0,42,โอนผ่านแอป,ปกติ,5
907546,56952,สันทราย,ข้าวซอย,22/04/2025 13:28,2025-04-22 13:40:42,3.02,12.3,฿139,0,27,โอนผ่านแอป,ปกติ,5
901400,55818,แม่ริม,ของหวาน,2025-06-03 13:51:00,2025-06-03 14:25:18,23.45,12.7,฿61,0,86,เงินสด,ปกติ,4
904902,54849,นิมมาน,กาแฟ,2025-04-25 18:33:00,2025-04-25 18:57:12,3.42,12.2,฿36,0,30,โอนผ่านแอป,ปกติ,4
922384,52665,หางดง,กาแฟ,20/05/2025 12:49,2025-05-20 13:08:36,1.95,7.1,฿57,4,29,เงินสด,ปกติ,4
900553,61375,ช้างคลาน,ตามสั่ง,2025-04-23 18:49:00,2025-04-23 19:11:00,4.0,9.0,฿88,0,20,โอนผ่านแอป,ปกติ,5
915559,51619,หางดง,ตามสั่ง,2025-04-10 10:18:00,2025-04-10 10:29:18,3.04,5.2,฿39,0,19,วอลเล็ต,ปกติ,5
914074,55676,หางดง ,ญี่ปุ่น,22/05/2025 12:51,2025-05-22 13:22:54,6.39,12.2,฿380,0,35,บัตรเครดิต,ปกติ,5
917797,58436,หางดง,ตามสั่ง,11 May 2025 11:28,2025-05-11 12:02:36,7.87,11.9,฿35,8,35,โอนผ่านแอป,ฝนตก,4
908969,55750, นิมมาน,ตามสั่ง,2025-06-26 10:12:00,2025-06-26 10:29:24,5.12,11.1,฿57,0,36,เงินสด,ปกติ,5
914405,50153,หางดง,ญี่ปุ่น,08 May 2025 17:47,2025-05-08 18:10:18,11.44,9.2,฿182,38,49,โอนผ่านแอป,ปกติ,5
900281,59648,สันทราย,ของหวาน,03/06/2025 11:32,2025-06-03 11:59:06,5.41,14.6,฿101,0,35,บัตรเครดิต,ปกติ,5
906963,52958,ช้างคลาน,ตามสั่ง,08/04/2025 08:41,2025-04-08 09:05:24,4.15,10.1,฿65,0,33,,ฝนตก,5
901489,54951,สันทราย,ญี่ปุ่น,2025-04-09 13:15:00,2025-04-09 13:29:18,2.07,12.9,฿77,0,23,โอนผ่านแอป,ปกติ,5
901938,57556,ช้างคลาน,กาแฟ,14 Apr 2025 21:28,2025-04-14 21:53:24,5.94,13.0,฿54,0,43,เงินสด,ฝนตก,4
920412,54324,หางดง,กาแฟ,19 May 2025 10:37,2025-05-19 10:51:12,1.35,14.5,฿61,0,23,โอนผ่านแอป,ปกติ,5
915471,50514,นิมมาน,ข้าวซอย,15 May 2025 12:09,2025-05-15 12:30:12,3.37,15.0,฿156,0,28,บัตรเครดิต,ปกติ,4
914960,54349,ช้างคลาน,ตามสั่ง,2025-05-29 11:17:00,2025-05-29 11:42:42,6.77,10.6,฿58,0,38,โอนผ่านแอป,ปกติ,4
911824,52993,ช้างคลาน ,ของหวาน,2025-06-22 11:26:00,2025-06-22 11:48:54,,14.6,฿87,20,20,โอนผ่านแอป,ปกติ,5
921458,51140,นิมมาน,กาแฟ,2025-06-26 18:16:00,2025-06-26 18:45:42,2.36,13.7,฿49,0,24,วอลเล็ต,ฝนตก,4
911557,57122,ช้างคลาน ,ตามสั่ง,21 Apr 2025 11:36,2025-04-21 11:56:12,4.27,6.8,฿114,9,33,โอนผ่านแอป,ปกติ,5
917454,59485,สันทราย,ญี่ปุ่น,2025-04-11 11:32:00,2025-04-11 11:58:24,3.32,18.0,฿79,8,26,เงินสด,ปกติ,5
903551,55473,สันกำแพง,ตามสั่ง,2025-05-22 19:13:00,2025-05-22 19:27:54,4.85,8.1,฿58,13,29,โอนผ่านแอป,ปกติ,5
920669,61598,สันทราย,ญี่ปุ่น,23/04/2025 08:17,2025-04-23 08:32:42,2.51,13.6,฿466,0,22,โอนผ่านแอป,ปกติ,5
911940,56730,นิมมาน,ปิ้งย่าง,2025-06-01 20:01:00,2025-06-01 20:18:30,1.81,8.0,฿245,0,21,วอลเล็ต,ฝนตก,5
920739,56276,นิมมาน,กาแฟ,2025-06-06 11:49:00,2025-06-06 12:23:54,5.74,14.6,฿80,6,33,บัตรเครดิต,ฝนตก,3
923531,53304,นิมมาน,ข้าวซอย,13 Jun 2025 11:48,2025-06-13 12:12:24,4.04,15.8,฿78,19,29,โอนผ่านแอป,ปกติ,5
910780,50375,สันกำแพง,ข้าวซอย,06/06/2025 12:14,2025-06-06 12:36:48,3.61,9.2,฿56,0,21,บัตรเครดิต,ปกติ,5
921122,58527,ช้างคลาน ,กาแฟ,05/04/2025 18:23,2025-04-05 18:53:36,2.8,10.1,฿39,6,22,โอนผ่านแอป,ฝนตก,4
902056,59054,หางดง,กาแฟ,19/04/2025 11:39,2025-04-19 12:03:36,5.54,9.7,฿35,0,31,โอนผ่านแอป,ปกติ,5
917862,56632,ช้างคลาน,ญี่ปุ่น,19/05/2025 18:42,2025-05-19 19:02:12,0.95,14.5,฿105,0,19,เงินสด,ปกติ,5
909037,55162,นิมมาน,ญี่ปุ่น,13/05/2025 13:21,2025-05-13 13:36:36,4.82,12.5,฿154,35,27,,ปกติ,5
918428,60607,ช้างคลาน,ตามสั่ง,17 May 2025 18:31,2025-05-17 18:54:24,3.8,14.2,฿95,0,28,วอลเล็ต,ปกติ,4
908964,52904,สันกำแพง,ตามสั่ง,2025-06-22 12:53:00,2025-06-22 13:39:24,21.09,15.6,฿92,0,79,,ปกติ,2
906703,53295,ช้างคลาน,กาแฟ,25/04/2025 13:10,2025-04-25 13:26:00,1.61,13.8,฿153,0,17,วอลเล็ต,ปกติ,5
920514,52026,นิมมาน,ของหวาน,12/06/2025 08:06,2025-06-12 08:23:42,7.4,13.2,฿87,14,40,โอนผ่านแอป,ปกติ,5
907396,59835, แม่ริม,ตามสั่ง,2025-06-02 11:57:00,2025-06-02 12:15:12,2.64,4.8,฿61,0,22,โอนผ่านแอป,ปกติ,5
904946,54330,สันทราย,ตามสั่ง,19 Jun 2025 10:10,2025-06-19 10:32:24,1.74,14.8,฿162,0,25,เงินสด,ฝนตก,4
912838,60088,สันทราย,กาแฟ,03/06/2025 11:43,2025-06-03 12:17:00,5.17,15.2,฿62,0,31,โอนผ่านแอป,ฝนตก,4
923471,51595,ช้างคลาน,ญี่ปุ่น,2025-04-20 11:03:00,2025-04-20 11:22:30,2.85,6.6,฿99,0,24,โอนผ่านแอป,ปกติ,5
901385,55325, สันกำแพง,ข้าวซอย,2025-06-04 18:39:00,2025-06-04 19:03:12,5.97,9.0,฿35,0,38,เงินสด,ปกติ,5
916758,52335,นิมมาน,ปิ้งย่าง,26 Apr 2025 19:19,2025-04-26 19:42:00,8.28,13.2,฿785,0,40,เงินสด,ปกติ,5
908808,57080,หางดง,ข้าวซอย,04/04/2025 11:14,2025-04-04 11:39:48,4.64,8.2,฿196,0,35,โอนผ่านแอป,ปกติ,3
916146,57103,ช้างคลาน,ข้าวซอย,2025-04-10 17:19:00,2025-04-10 17:36:42,5.33,9.3,฿35,0,34,,ปกติ,5
916452,58477,นิมมาน,ตามสั่ง,2025-05-23 18:07:00,2025-05-23 18:25:18,1.35,4.2,฿35,4,19,บัตรเครดิต,ปกติ,4
902623,52501,นิมมาน,ญี่ปุ่น,04/04/2025 12:27,2025-04-04 12:52:54,3.95,14.3,฿192,0,30,วอลเล็ต,ปกติ,4
909275,60824, หางดง,ตามสั่ง,08 May 2025 20:54,2025-05-08 21:17:42,6.31,14.7,฿105,5,30,โอนผ่านแอป,ปกติ,4
922569,56237,นิมมาน,ตามสั่ง,26 Apr 2025 11:43,2025-04-26 12:06:12,2.3,8.1,฿69,16,23,APP,ปกติ,5
923816,59946,นิมมาน,ของหวาน,12 May 2025 18:51,2025-05-12 19:09:00,1.87,9.2,฿35,2,23,CASH,ปกติ,5
906553,55334,แม่ริม,ปิ้งย่าง,15/06/2025 13:42,2025-06-15 14:07:12,11.91,11.4,฿116,0,54,โอนผ่านแอป,ปกติ,4
900493,61840,ช้างคลาน,ของหวาน,03/05/2025 19:39,2025-05-03 20:14:06,11.23,9.4,฿78,0,46,โอนผ่านแอป,ฝนตก,3
922334,53957,นิมมาน,กาแฟ,09 Apr 2025 21:04,2025-04-09 21:31:00,5.98,12.3,฿36,5,38,เงินสด,ฝนตก,1
911068,59987,สันกำแพง,ของหวาน,2025-04-26 13:20:00,2025-04-26 13:35:42,6.09,5.1,฿49,0,37,โอนผ่านแอป,ปกติ,5
900202,53583,แม่ริม,ของหวาน,15 Jun 2025 10:11,2025-06-15 10:23:48,1.59,8.8,฿118,0,21,วอลเล็ต,ปกติ,5
911354,60257,นิมมาน,ข้าวซอย,03/04/2025 19:53,2025-04-03 20:11:18,5.0,16.3,฿38,0,31,โอนผ่านแอป,ปกติ,5
915842,59404,นิมมาน,ข้าวซอย,14/04/2025 12:49,2025-04-14 13:15:42,,11.9,฿54,0,31,เงินสด,ปกติ,4
909650,52899,แม่ริม,ตามสั่ง,2025-04-28 21:16:00,2025-04-28 21:41:48,3.97,10.5,฿68,0,25,,ฝนตก,4
914255,55178,สันกำแพง,ข้าวซอย,04/05/2025 19:41,2025-05-04 20:03:24,8.58,9.6,฿65,0,48,โอนผ่านแอป,ปกติ,5
906820,60263,นิมมาน,ตามสั่ง,26/04/2025 11:35,2025-04-26 11:58:48,3.72,11.1,฿35,0,25,เงินสด,ปกติ,5
908961,61447,สันกำแพง,กาแฟ,05 Jun 2025 12:50,2025-06-05 13:13:12,5.88,9.5,฿124,13,31,โอนผ่านแอป,ปกติ,5
909536,56971, หางดง,ญี่ปุ่น,2025-04-24 08:13:00,2025-04-24 08:33:06,6.84,12.5,฿93,0,37,โอนผ่านแอป,ปกติ,5
909874,54691,สันกำแพง,ตามสั่ง,2025-05-22 12:32:00,2025-05-22 13:02:42,10.6,17.1,฿50,10,50,โอนผ่านแอป,ปกติ,4
916436,51315,ช้างคลาน,ข้าวซอย,26 Jun 2025 12:43,2025-06-26 13:20:24,7.29,10.0,฿120,13,40,cash,ฝนตก,4
900557,57911,นิมมาน,ข้าวซอย,15 Apr 2025 12:43,2025-04-15 13:05:30,1.15,12.7,฿66,0,12,บัตรเครดิต,ปกติ,4
903483,55910,ช้างคลาน,ตามสั่ง,24/04/2025 13:03,2025-04-24 13:29:42,4.02,12.3,฿165,0,25,วอลเล็ต,ฝนตก,5
923402,57750,แม่ริม,ญี่ปุ่น,08/06/2025 11:50,2025-06-08 12:25:06,8.88,7.6,฿101,5,47,โอนผ่านแอป,ฝนตก,3
923123,57577,สันทราย,ของหวาน,19/05/2025 09:04,2025-05-19 09:15:30,2.36,10.2,฿39,0,26,cash,ปกติ,5
910941,53030,สันทราย,ญี่ปุ่น,24/06/2025 10:04,2025-06-24 10:17:00,1.73,9.5,฿269,0,23,บัตรเครดิต,ปกติ,5
910702,53220,หางดง,ปิ้งย่าง,23/04/2025 12:16,2025-04-23 12:45:36,10.2,10.4,฿50,0,49,เงินสด,ปกติ,3
909463,52264,สันกำแพง,ปิ้งย่าง,02 Jun 2025 11:56,2025-06-02 12:30:06,10.42,12.0,฿175,0,50,โอนผ่านแอป,ปกติ,3
